,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
82525,qjJcAz5WsRdcZWa4eEOE3Q,"""Legions Hobbies & Games""",,"""1130 Perry Hwy""",Pittsburgh,PA,15237,40.5461428,-80.0360908,3.5,6,1,shopping
82547,h_k2iPNWpsy2kOt8_jN5QA,"""UPMC Presbyterian""",Downtown,"""200 Lothrop St""",Pittsburgh,PA,15213,40.440624799999995,-79.9958864,2.5,18,1,health & medical
82653,BHsxZ_ezdMVg78XDMMOvsw,"""Giant Eagle""",,"""200 Tarentum Bridge Rd""",New Kensington,PA,15068,40.5925427032,-79.74999359739999,3.5,8,1,shopping
82667,_KNr7egzJ0Cv5bzgOTbDBg,"""Jay's Auto Body""",East Carnegie,"""1909 Gary St""",Carnegie,PA,15106,40.417667,-80.07492490000001,5.0,3,1,automotive
82682,gpMalAsUwKnuWC__lI8NnQ,"""Wexford Health + Wellness Pavilion""",,"""12311 Perry Hwy""",Wexford,PA,15090,40.6356857,-80.0635515,2.5,7,1,doctors
82700,k5lm68pBsBTIw_B0ZJZ3oQ,"""Skybar Pittsburgh""",South Side,"""1601 E Carson St""",Pittsburgh,PA,15203,40.4290096,-79.982546,2.5,16,1,nightlife
82704,usFNFsaaHFxEbnBO4FaFHA,"""Piccolo Forno""",Lawrenceville,"""3801 Butler St""",Pittsburgh,PA,15201,40.4670557,-79.96442449999999,4.0,340,1,italian
82706,b6WRBVDieqwei4wC1rOsnA,"""Wiener World""",Downtown,"""626 Smithfield St""",Pittsburgh,PA,15222,40.4422344518,-79.9971354078,3.5,27,1,restaurants
82716,cRJ4DYPkWHMuMAj8JXnNdQ,"""Anthony's Barber Shop""",,"""500 Garden City Dr""",Monroeville,PA,15146,40.44872,-79.780666,4.5,6,1,barbers
82744,n1iMWC_h0Wr74MLewBZv_Q,"""Images Bar""",Downtown,"""965 Liberty Ave""",Pittsburgh,PA,15222,40.4437866,-79.9957155,3.0,19,1,comedy clubs
82752,e_wiw1wi4MKm2Wnk08xiGw,"""McDonald's""",East Liberty,"""6361 Penn Ave""",Pittsburgh,PA,15206,40.4588455683,-79.9184470786,1.5,10,1,restaurants
82763,izJvc_MNAo7yngMEC03Mwg,"""Sciullo's 910""",,"""4358 Gibsonia Rd, Ste 1D""",Gibsonia,PA,15044,40.620779999999996,-79.917626,4.5,16,1,caterers
82851,KfK7inKKPABZHDlDEnAb2w,"""Duss Ave Cafe""",,"""1811 Duss Ave""",Ambridge,PA,15003,40.601076899999995,-80.2262395,4.5,7,1,sandwiches
82863,TOx5fU8QDEOVx5HpMjwpcw,"""Knossos Gyros & Sis-Kabob""",Dormont,"""1439 Potomac Ave""",Pittsburgh,PA,15216,40.3959965,-80.0350383,3.5,21,1,restaurants
82885,j1CRQHz60LoLBgfoS0loqg,"""Armstrong's Express""",,"""609 Washington Ave""",Bridgeville,PA,15017,40.356976,-80.112662,4.5,20,1,italian
82891,_tpvRiE69BSU5IAcqcr5sw,"""Evolve Massage & Wellness Center""",,"""2101 Greentree Rd, Ste A114""",Pittsburgh,PA,15220,40.3903858,-80.0708968,4.5,37,1,waxing
82893,wrIdw_pFKbiGgbYRZp5c0g,"""Big G Tire Pros""",,"""1110 Washington Pike""",Bridgeville,PA,15017,40.36717,-80.104332,4.0,5,1,automotive
82915,hs5xdulRJqHZyITnEHpJhQ,"""Mario's Pizza""",Greentree,"""1000 Greentree Rd""",Pittsburgh,PA,15220,40.417593100000005,-80.04558459999998,3.0,18,1,italian
82916,3H1I31BQeHO017Sg92Cbow,"""Independent Brewing Company""",Squirrel Hill,"""1704 Shady Ave""",Pittsburgh,PA,15217,40.4376827663,-79.9195291192,4.0,114,1,beer bar
82954,dctmduGGEx17PfjYfDCj9w,"""Dorothy's Candies""",,"""1228 Long Run Rd""",White Oak,PA,15131,40.3346601,-79.8112116,4.0,5,1,food
82963,e6abKOxJ2CyEwXLq2tI-yQ,"""Hough's""",Greenfield,"""563 Greenfield Ave""",Pittsburgh,PA,15207,40.4262619019,-79.9403305054,4.0,166,1,bars
82999,tIH5w6n-AMEeD2g9fLPSFQ,"""Rohrich Cadillac""",Beechview,"""2116 W Liberty Ave""",Pittsburgh,PA,15216,40.40234,-80.022211,3.5,6,1,tires
83034,1h1EGiDCoKQnL-VmRHIagw,"""Starbucks""",,"""100 Robinson Center Dr""",Pittsburgh,PA,15205,40.454812747,-80.15752297979999,2.0,7,1,coffee & tea
83066,KF7U3XgeATHznAcQCVQpiQ,"""Owl Cleaners""",,"""3618 William Flynn Hwy""",Allison Park,PA,15101,40.554014,-79.958046,4.0,3,1,dry cleaning & laundry
83085,W61iaHqX4RECgY4mJmXk_A,"""Paul's Clock Repair""",Crafton Heights,"""1234 Straka St""",Pittsburgh,PA,15204,40.4499479,-80.057519,5.0,7,1,clock repair
83087,sPUY_tuCU3lSWBeiZxyJ2g,"""Fitness 19""",,"""5301 Grove Rd, Ste 601""",Pittsburgh,PA,15236,40.358534000000006,-80.00057,4.0,7,1,yoga
83089,Gabxs-TaEKQMDvd-7Nm4Jw,"""Hong Kong Custom Tailors Montaj""",,"""201 Penn Center Blvd""",Pittsburgh,PA,15235,40.4286154,-79.8119556,1.0,3,1,shopping
83092,IGWuE0nzU0kslh-Z21d_EA,"""Harvest Valley Farms""",,"""6003 Cunningham Rd""",Gibsonia,PA,15044,40.6638937,-79.93494129999999,5.0,4,1,food
83094,4bOUHefNIMkOd5VqfpDgrQ,"""Phoenix Big Cinemas North Versailles Stadium 18""",,"""1701 Lincoln Hwy""",North Versailles,PA,15137,40.371961799999994,-79.78694420000001,4.0,13,1,wine bars
83096,u4jR8L7hMFrhxrZq2NNTmg,"""Aldi""",,"""2348 Ardmore Blvd""",Pittsburgh,PA,15221,40.4160657184,-79.848578563,4.5,9,1,grocery
83103,yPXc62YLqG93TmBHY0bhYg,"""The Heady Gallery""",South Side,"""601 E Carson St, Ste 601""",Pittsburgh,PA,15203,40.428824,-79.99342884869999,3.0,5,1,fashion
83144,zyaRXoJkyNd_RPPtGrmMlA,"""Evolve Modern Hair Dressing""",Lawrenceville,"""4030 Butler St""",Pittsburgh,PA,15201,40.469260299999995,-79.9613157,4.5,14,1,beauty & spas
83150,ivl7VOK6pWPx3n2Rj3Qjlw,"""Joe's Bike Shop""",,"""2858 S Park Rd""",Bethel Park,PA,15102,40.3285169,-80.03854390000001,3.5,3,1,sporting goods
83173,tdLzywYXCOmskX95V53G5g,"""Bruegger's Bagels""",,"""1644 Cochran Rd""",Pittsburgh,PA,15220,40.3925119,-80.06158149999999,3.0,14,1,restaurants
83176,C1gj-EqhSZ1BcCejDyV-fQ,"""Sonic""",,"""120 Towne Ctr Dr""",Wexford,PA,15090,40.6320806,-80.0567207,2.0,21,1,fast food
83184,T_FifW2YeOZ0mPKQjSx_SA,"""Walmart""",,"""2200 Washington Pike""",Carnegie,PA,15106,40.386661600000004,-80.09617790000001,2.0,17,1,drugstores
83224,uDTh-jplczxX9iv6flcrBA,"""Walid's Fish And Chicken""",West End,"""1000 Chartiers Ave""",Pittsburgh,PA,15220,40.444207500000005,-80.0405986,3.0,6,1,restaurants
83235,SV3Zb-xnV1X3qHXN4LcYGA,"""In Your Skin Tattooing""",,"""7140 Steubenville Pike""",Oakdale,PA,15071,40.4441114069,-80.180146445,4.5,3,1,piercing
83236,2a4roDx__aklDGYtc5tXRw,"""Globe Car Wash""",,"""8650 University Blvd""",Coraopolis,PA,15108,40.506783,-80.2234469,3.0,14,1,automotive
83249,o7Fz5UoONR0zEgTaBz0nsQ,"""Hieber's Pharmacy""",Oakland,"""3500 Fifth Ave""",Pittsburgh,PA,15213,40.4403708,-79.9598409,4.5,3,1,drugstores
83271,n_G2SQoJPXECdIzZgZasCA,"""Posh Nail Boutique""",Homestead,"""605 Amity St""",Pittsburgh,PA,15120,40.407960700000004,-79.9114708,3.5,9,1,beauty & spas
83289,kjHKA6Oo2pbygzc_Bye_Ng,"""City View Apartments""",The Hill District,"""1420 Centre Ave""",Pittsburgh,PA,15219,40.44031210000001,-79.98657270000001,2.0,10,1,apartments
83347,igcGZLhVNNoD5UpwwzTUzg,"""The Mane Event Hair Salon""",,"""423 McNeilly Rd, Ste 2""",Pittsburgh,PA,15226,40.3831717,-80.0143523,5.0,3,1,beauty & spas
83368,o1TLn68IF_RvhME1sTOMjQ,"""Window World of Pittsburgh""",,"""6504 Steubenville Pike""",Pittsburgh,PA,15205,40.4494037,-80.1597343,1.5,9,1,home services
83375,cKbPGglAjIGG6MeVy7n8XQ,"""Cucina Bella""",,"""1200 Pennsylvania Ave""",Bridgeville,PA,15017,40.349630700000006,-80.09942480000001,3.5,73,1,pizza
83376,gh5MqW8s3aEyRVn-Es1geg,"""Market District Express""",,"""2840 Washington Rd""",McMurray,PA,15317,40.3039154,-80.0966031,4.0,23,1,food
83388,keJOgdHUWFm2d08qFk3QsA,"""Patron Mexican Grill""",,"""1141 Freeport Rd""",Pittsburgh,PA,15238,40.5123635794,-79.8798751831,3.0,44,1,soup
83419,gqInaH23JS3s4ymj82eFlg,"""Always Compassionate Veterinary Care""",,"""4701 Clairton Blvd""",Pittsburgh,PA,15236,40.3546914,-79.97857579999999,4.0,6,1,pets
83439,6eUm6V7WdJO7G_zFVh3eqA,"""Biketek Pittsburgh""",Squirrel Hill,"""5842 Forbes Ave""",Pittsburgh,PA,15217,40.437850299999994,-79.92126490000001,4.5,16,1,shopping
83527,tjSajNY1iVGktBUbkvycpw,"""Sterling Land Company""",Oakland,"""4611 Bayard St""",Pittsburgh,PA,15213,40.450336,-79.950038,2.5,11,1,home services
83556,LFHFM0Udu5h1Wus6MRjmXQ,"""Alluring Designs Salon""",,"""4604 William Penn Hwy""",Murrysville,PA,15668,40.4257557741,-79.6702307724,5.0,4,1,hair salons
83559,JwZ6GYC2KpFBcRnXpuiNxw,"""Bethel Park Flowers""",,"""100 Broughton Rd""",Bethel Park,PA,15102,40.344696899999995,-80.0270765,4.5,3,1,flowers & gifts
83585,U8pnFAr4uoEGzNJHmAplJQ,"""MedExpress Urgent Care""",,"""7219 McKnight Rd, Ste F""",Pittsburgh,PA,15237,40.5373011,-80.01304640000001,2.0,16,1,health & medical
83586,AdOT9ohpVDRvCwqZZMMisw,"""Body By Design""",,"""6000 Babcock Blvd""",Pittsburgh,PA,15237,40.557635,-80.02447099999999,5.0,4,1,massage therapy
83615,xD34R73VKA6SAWg_1fhwBg,"""Mellon Park""",Point Breeze,"""6300 Fifth Ave""",Pittsburgh,PA,15232,40.451309,-79.919618,4.5,13,1,active life
83626,XXeUL5wkL_2N2RRksZs49Q,"""SHOP 'n SAVE""",Mt. Washington,"""125 Virginia Ave""",Pittsburgh,PA,15211,40.4294374,-80.00800859999998,1.5,11,1,grocery
83631,WZwAoDfyeuw1iYCYz2gW5w,"""Brassero Grill Truck""",Downtown,"""""",Pittsburgh,PA,,40.440624799999995,-79.9958864,3.5,18,1,food
83637,finErFzbJa_sn1gBnz8G6Q,"""Aladdin's Eatery""",,"""4080 Washington Rd""",Canonsburg,PA,15317,40.2658781,-80.1294919,4.5,32,1,pizza
83688,Wa6ergu3CoiFCjCpMvq_PA,"""Supercuts""",,"""1717 Cochran Rd, Virginia Manor Shopping Center""",Pittsburgh,PA,15220,40.39199,-80.06693299999999,3.0,3,1,mens hair salons
83693,6hLFmFmDKO39b9qsyeVx-A,"""The Lexus Club""",Downtown,"""1001 5th Ave""",Pittsburgh,PA,15219,40.439593200000004,-79.9889352,3.0,3,1,restaurants
83759,Fk1F7knItB2d1DTRKPQGNw,"""Kid To Kid Pittsburgh""",,"""7440 Mcknight Rd""",Pittsburgh,PA,15237,40.5427565,-80.01233719999999,3.5,8,1,maternity wear
83760,xCPYkYwtN-qpAFVKQYCEYg,"""Burton's Total Pet!""",,"""3080 McIntyre Square Dr""",Pittsburgh,PA,15237,40.551981,-80.01834570000001,3.0,6,1,pet stores
83765,_AKdBFzkl7GY-daxUCCbVA,"""P.F. Chang's""",,"""1600 Settlers Ridge Center Dr""",Pittsburgh,PA,15205,40.43953,-80.15053,3.0,64,1,chinese
83775,zhUfGea59rCRvyObwdUGNg,"""Ladeda Fish, Chicken & Gyro""",,"""1756 Greensburg Pike""",North Versailles,PA,15137,40.3874938809,-79.8217218742,4.0,11,1,restaurants
83784,RI5BuVdoM9vcagbZRjJ5mQ,"""Jin's Wonderful Nail and Spa""",,"""1701 Duncan Ave, Ste 18""",Allison Park,PA,15101,40.5673415675,-79.9986783289,4.5,23,1,nail salons
83785,cvaoqCKuGF_u5Hn9zCQ8tg,"""Planet Chi Aveda Concept Salon and Spa""",,"""2803 Leechburg Rd""",Lower Burrell,PA,15068,40.5919443139,-79.7314032642,3.0,6,1,beauty & spas
83803,4sXUFP6868G6e450s76rNQ,"""Distilo Tailoring""",Squirrel Hill,"""2603 Shady Ave""",Pittsburgh,PA,15217,40.428976500000005,-79.92116899999999,5.0,13,1,sewing & alterations
83837,m-_3sNY0eLsPp__2C647oA,"""Long John Silver's""",,"""2100 Washington Pike, Hills Shopping Center/Rt 50""",Carnegie,PA,15106,40.3875633,-80.09334140000001,2.5,8,1,fast food
83843,kcV9JUov-nMTi_t7MtVFYA,"""Crabapple Park & Pool""",,"""W Newton Rd""",Herminie,PA,15637,40.2575416,-79.7203998,3.5,3,1,parks
83849,MR6_ysGat5UU0dhqEPcxxQ,"""Carnegie Library of Homestead""",Homestead,"""510 E 10th Ave""",Munhall,PA,15120,40.407013899999995,-79.902948,4.5,6,1,landmarks & historical buildings
83861,rwKqYbWkseELVVSAZ3ogpA,"""Dom's Pizzeria""",,"""502 Cavitt Ave""",Trafford,PA,15085,40.385909999999996,-79.759568,4.0,17,1,nightlife
83869,RO_2jQaIM3FxlyV9hjW_Sw,"""Tonidale Dairy World""",,"""7012 Montour Church Rd""",Oakdale,PA,15071,40.4464885,-80.1741921,2.0,3,1,food
83872,rhEV5HowwKBXTopJIxsQEA,"""Roma Restaurant""",Sewickley,"""426 Beaver St""",Sewickley,PA,15143,40.5404265,-80.1810207,3.0,17,1,restaurants
83896,Q8uG7YzsgoqF_TR_nbyj2w,"""Grandview Park""",Allentown,"""499 Bailey Ave""",Pittsburgh,PA,15211,40.4273815453,-79.9973344803,4.5,10,1,parks
83922,U-uSDDlyIoz6MvV72DroKw,"""Decarlo's Fruit Market""",,"""560 Mckessport Rd""",Elizabeth,PA,15037,40.2763273,-79.8783825,5.0,4,1,fruits & veggies
83968,kCHMgmiPOqwNsN1Aae0DIA,"""PetSmart""",Shadyside,"""5986 Centre Ave""",Pittsburgh,PA,15206,40.459739957,-79.9257194996,3.5,13,1,pet training
83999,CtGcLi-13RSzeRFdsNP3Zg,"""Schoolhouse Yoga""",East Liberty,"""5923 Baum Blvd""",Pittsburgh,PA,15206,40.46051920000001,-79.927154,4.0,4,1,yoga
84000,MeiK5f6nofFUfpexlfN2CQ,"""UPMC Center for Sports Medicine""",South Side,"""3200 S Water St""",Pittsburgh,PA,15203,40.4248598,-79.959846,5.0,8,1,health & medical
84003,i6XvJXtAiKn0uwW1wL8EoQ,"""GENCO Marketplace""",,"""100 Papercraft Park""",Pittsburgh,PA,15238,40.4882171,-79.8686651,1.0,3,1,professional services
84015,ieE2q3Onr9blYYscePOBZg,"""Kitchens by Dial""",,"""5825 Library Rd""",Bethel Park,PA,15102,40.309494799999996,-80.032911,3.0,4,1,cabinetry
84036,qoAkBunInpsZS9pEFsai-w,"""Betsy Ann Chocolates""",,"""322 Perry Hwy""",Pittsburgh,PA,15229,40.51885,-80.02637220000001,4.5,10,1,candy stores
84088,rYfMm79WAvcL3612zBAmSA,"""Personal Touch Salon""",,"""13085 Perry Hwy""",Wexford,PA,15090,40.6454304,-80.07234620000001,5.0,4,1,hair removal
84138,NUWJWtnkVGEQSxT1OepMrA,"""Cornhole Guyz""",,"""2919 Leechburg Rd""",Lower Burrell,PA,15068,40.5888939,-79.7231568,1.5,3,1,outdoor gear
84174,SCh4FQFe3uNXWkVPsT8mjQ,"""Pittsburgh Awning Company - Mt Lebanon Awning""",,"""5309 Thoms Run Rd""",Presto,PA,15142,40.375296999999996,-80.115082,3.0,4,1,local services
84188,cyhVmHksXAafxc7OJFHzug,"""Roomful Express Furniture""",Fairywood,"""2250 Roswell Dr""",Pittsburgh,PA,15227,40.4439054,-80.082652,1.5,3,1,home services
84195,mPR5tFpraetedNPDACwn4A,"""McDonalds""",,"""2925 Freeport Rd""",Pittsburgh,PA,15238,40.4869885212,-79.889898328,2.5,3,1,fast food
84207,GvCblda5MdYBqNFBUlHuyg,"""Barb's Country Junction Cafe""",Carnegie,"""202 3rd Ave""",Carnegie,PA,15106,40.404638,-80.089985,3.5,9,1,cafes
84212,pJxbs4qsbd9lVYiLLc6Eig,"""Moe's Southwest Grill""",Downtown,"""210 Forbes Ave""",Pittsburgh,PA,15222,40.4404762689,-80.0021642172,3.0,54,1,tex-mex
84242,qC6RM4DhD6ZaYigqEkbd2w,"""Boutique la Passerelle""",Downtown,"""417 Wood St""",Pittsburgh,PA,15222,40.439856799999994,-80.0009918,4.5,10,1,fashion
84248,Yuzn1vgYqh7AG2b4PQ-pqA,"""Maroadi Transfer & Storage""",,"""1801 Lincoln Hwy., Rte 30E""",North Versailles,PA,15137,40.4257698,-79.861468,2.5,3,1,home services
84273,QQQqDaCvB7aF3NWzJU0-kg,"""Daree Salam African Market""",Brookline,"""944 Brookline Blvd""",Pittsburgh,PA,15226,40.39207570000001,-80.01795990000001,4.5,3,1,grocery
84297,4vdArX8p6HsVpOU5IOtzMA,"""The UPS Store""",,"""8878 Covenant Ave""",Pittsburgh,PA,15237,40.5702586,-80.0218177,5.0,4,1,notaries
84302,QImq3SdlFe__1cWMcYBYDg,"""Macy's Furniture Gallery""",,"""100 S Hills Vlg, South Hills Village Mall""",Pittsburgh,PA,15241,40.341269,-80.055051,3.0,5,1,fashion
84376,dnhjXPmP5QDovnBfVmx7YA,"""Rooster's Road House""",,"""5021 Thoms Run Rd""",Oakdale,PA,15071,40.3789558411,-80.146194458,3.5,3,1,bars
84442,9ga2IoOSpO3GW5_-vRdbZA,"""Diamond In the Ruff""",South Side,"""155 S 18th St""",Pittsburgh,PA,15203,40.42593660000001,-79.9805875,5.0,17,1,pet services
84467,nqcpabHusqPmCoel5U6SPg,"""Franks Pizza & Chicken""",,"""641 North Ave""",Millvale,PA,15209,40.486728899999996,-79.97376899999999,4.0,19,1,italian
84485,TfCke3QtOXHjWvmGmEsiTA,"""Classic Chevrolet""",Bellevue,"""500 Lincoln Avenue""",Pittsburg,PA,15202,40.495987,-80.055774,2.5,8,1,tires
84487,7r5IkNAxUF5DbMq_YSNC-g,"""Track's End Restaurant""",,"""2934 Duss Ave""",Ambridge,PA,15003,40.6155958,-80.22446409999999,2.0,8,1,restaurants
84488,b69wx6RTTuPaH2mCYnjaLQ,"""Bedalia's Beads""",,"""227 Mt Nebo Pointe Dr""",Pittsburgh,PA,15237,40.535071,-80.0651929,1.0,4,1,art supplies
84498,rS7lWfWsEnkkamFpNcY9jA,"""Izzazu Salon""",Downtown,"""301 Fifth Ave""",Pittsburgh,PA,15222,40.440749751999995,-79.9996304512,3.5,36,1,skin care
84502,F2bcdJ8U7IrCSEU47j6azQ,"""Giant Eagle""",,"""1701 Lincoln Hwy""",North Versailles,PA,15137,40.371181,-79.7855712,4.0,5,1,shopping
84526,6NKR9sQHxrkwxhGcYbqsdg,"""Inndigo Blue""",,"""699 Rodi Rd""",Pittsburgh,PA,15235,40.4429942,-79.8263518,3.5,3,1,nightlife
84548,9sfoeSIiVhZdF-8bIGcq_g,"""Mike's Wife's Bar & Grill""",,"""905 Allegheny Ave""",Oakmont,PA,15139,40.5259577477,-79.8410183564,3.5,6,1,dive bars
84557,kYXnTyi3ucyxoswK9bvzCQ,"""Jimmy John's""",Oakland,"""3444 Forbes Ave""",Pittsburgh,PA,15213,40.4392177,-79.95971829999999,4.0,34,1,restaurants
84592,SEa-2A_ReF-rBw58oAZc5A,"""Lindenwood Golf Course""",,"""360 Galley Rd""",Canonsburg,PA,15317,40.259189899999996,-80.1340179,3.5,7,1,golf
84596,mYxBkLITB0xhGH2LutxlRg,"""Custard's First Stand""",,"""315 Camp Horne Rd""",Pittsburgh,PA,15202,40.5181563671,-80.0917131096,4.0,12,1,food
84619,mBycrsguRPhI0xtFBzsz_w,"""Tazza D'Oro""",Squirrel Hill,"""4902 Forbes Ave Gates Ctr, Fl 3, Carnegie Mellon""",Pittsburgh,PA,15213,40.4435157487,-79.9447413906,4.5,25,1,coffee & tea
84630,tbaAcfwrgtY24_7DnyndrA,"""The UPS Store""",,"""4017 Washington Rd""",Mcmurray,PA,15317,40.2709523052,-80.1276081882,1.5,5,1,local services
84637,xh_ByBcQAU40VlbeqH-YkQ,"""Pittsburgh Veterinary Specialty & Emergency Center""",,"""807 Camp Horne Rd""",Pittsburgh,PA,15237,40.5232344,-80.0752278,4.0,48,1,emergency pet hospital
84659,VVTrM-J-3qSQv0mGJF5fbQ,"""The Backdraft Bar & Grille""",,"""3049 Churchview Ave""",Pittsburgh,PA,15227,40.3861425,-79.9676463,3.5,12,1,american (traditional)
84668,OD4MbiQUkMy4vkRyzTK1zw,"""Pittsburgh East Nissan""",,"""3355 William Penn Hwy""",Pittsburgh,PA,15235,40.431498,-79.81439859999999,3.0,16,1,automotive
84677,8bMBrj5h3w4EnNyzhfDTrw,"""Jimmy Z's Pizza""",,"""12 W Pike St""",Houston,PA,15342,40.24977620000001,-80.21002940000001,3.5,13,1,pizza
84680,dLAxjXghBijV6krvKt1RHQ,"""Bella Ria's""",,"""5336 Perry Hwy""",West View,PA,15229,40.5091484,-80.02932840000001,4.5,41,1,italian
84683,EhlOUjd2dh52SV_XfoORSA,"""Sesame Inn Chinese Restaurant""",,"""715 Washington Rd""",Pittsburgh,PA,15228,40.3796549065,-80.0448643438,3.5,69,1,restaurants
84727,5J6LzSmsz3vZy6-KkQpyFg,"""Miracle Eyebrows""",,"""4870 McKnight Rd, Ste 300, Ross Park Mall""",Pittsburgh,PA,15237,40.52987460000001,-80.008661,2.5,12,1,skin care
84762,SsBi4mjcfsQJUMkyQlgg1Q,"""A'Pizza Badamo""",,"""656 Washington Rd""",Mount Lebanon,PA,15228,40.3810792,-80.044593,4.0,110,1,sandwiches
84780,LtPnsCPkCb41VG5fQr18IQ,"""Little Caesars""",Shadyside,"""5430 Centre Ave""",Pittsburgh,PA,15232,40.455934899999995,-79.937173,2.5,10,1,restaurants
84782,b0msQb_XuGypkChg1ijh5Q,"""Anna Skin Care""",Shadyside,"""5541 Walnut St""",Pittsburgh,PA,15232,40.4518106,-79.9324005,5.0,31,1,day spas
84810,-AnLtSHWJjYXFu-UvpPMHA,"""Longue Vue Club""",,"""400 Longue Vue Dr""",Verona,PA,15147,40.481302,-79.8587399,4.5,3,1,venues & event spaces
84831,W0bG1plN3dgtFAZ6E2zRHQ,"""Murphy's Family Dentistry""",Crafton Heights,"""2601 Chartiers Ave""",Pittsburgh,PA,15204,40.451188,-80.050735,3.5,3,1,health & medical
84837,_KgLof61QcylkZkSFle23g,"""Iron City Circus Arts""",South Side,"""711 S 21st St""",Pittsburgh,PA,15203,40.4254269,-79.97647979999999,4.5,8,1,education
84843,1xWvxcMC0ZxmAs-SbpWWGw,"""Smiles by Hart""",Shadyside,"""4700 Centre Ave""",Pittsburgh,PA,15213,40.452581200000004,-79.9493223,2.5,3,1,health & medical
84867,bqCRq4gUpBk0mmMC_Dnq4A,"""Southern Hospitality""",,"""127 Monroeville Mall""",Monroeville,PA,15146,40.4292681179,-79.79526758189999,1.5,3,1,restaurants
84873,LZY382ncwmmYLVKUjB1SFg,"""The Pop Stop Snack Shop""",Lawrenceville,"""4401 Penn Ave, Fl 3""",Pittsburgh,PA,15224,40.4665508,-79.9531339,3.5,4,1,sandwiches
84882,pwt8t2w1Hp_mG_fgOw_-Og,"""Iannessa Pediatric Dentistry""",,"""980 Beaver Grade Rd, Ste 101""",Moon Township,PA,15108,40.506904799999994,-80.20987190000001,2.0,4,1,pediatric dentists
84889,50KEvLtQl9Vv4YE1vs681Q,"""Thai Foon""",,"""1950 Settlers Ridge Center Dr""",Pittsburgh,PA,15205,40.438617960500004,-80.1461325319,3.5,147,1,restaurants
84905,F8p7jBnOJIcclFL8AEVt0g,"""Five Guys""",,"""4899 William Penn Hwy""",Murrysville,PA,15668,40.421954,-79.6615748,4.0,8,1,american (new)
84921,lzh_I-cmuuVkzO_o2iEUiw,"""The Tanning Room""",South Side,"""2520 E Carson St""",Pittsburgh,PA,15203,40.4273836,-79.9689869,3.5,6,1,beauty & spas
84934,Irme00S2uOpiKl5mIJX60A,"""Nails USA""",South Side,"""2030 Wharton St""",Pittsburgh,PA,15203,40.4303126,-79.9765618,2.5,24,1,beauty & spas
84950,dBX0HXZGk_Qw8mGxm5yfwQ,"""The Home Depot""",,"""9971 Mountain View Dr""",West Mifflin,PA,15122,40.3417604629,-79.9520587921,3.0,7,1,building supplies
84955,f4Fwv8ClqR35p5chZWKSLQ,"""Italian Village Pizza""",,"""580 Old Clairton Rd""",Pittsburgh,PA,15236,40.3258559,-79.9568931,3.0,4,1,pizza
84967,VVitum45kCla5xkyclh4uA,"""Taco Bell""",,"""2435 Freeport Rd""",New Kensington,PA,15068,40.586957,-79.749291,2.5,7,1,mexican
84986,qeZceZ5WRchjWfjYM5-ftw,"""Home & Office Consignment Gallery""",,"""1115 Cochrans Mill Rd""",South Park,PA,15236,40.3203129,-79.9818426,2.5,3,1,shopping
84998,j-5O-Ehd2eaCHYgmTSfoRw,"""Chipotle Mexican Grill""",Downtown,"""211 Forbes Ave""",Pittsburgh,PA,15222,40.4405558779,-80.0019637537,3.5,48,1,mexican
84999,lKPUyA6DveoWk-3zFrHA9w,"""Gleason Paul J, DMD""",Squirrel Hill,"""6314 Forbes Ave""",Pittsburgh,PA,15217,40.4377696,-79.9186334,5.0,8,1,dentists
85002,yYuctnybZHemMpE4_778xw,"""Legacy the Salon""",,"""4366 Old William Penn Hwy""",Monroeville,PA,15146,40.443404,-79.769506,5.0,3,1,hair stylists
85008,pnwUHvTjKAE0_yKnxdGJJA,"""Rite Aid""",Bellevue,"""535 Lincoln Ave""",Pittsburgh,PA,15202,40.495999,-80.056955,3.5,3,1,convenience stores
85056,1A-W9AWb4sEESvusqf8NIw,"""Cinnabon""",,"""1000 Airport Blvd""",Coraopolis,PA,15108,40.4956799,-80.2562685,3.5,6,1,desserts
85067,oqVcCVbwjcA1LXzGfR2z9w,"""McDonald's""",,"""2741 Leechburg Rd""",Lower Burrell,PA,15068,40.5910106934,-79.7354945826,1.5,7,1,fast food
85081,hSZCMPtmGEHu3V_PjiSxGw,"""Nesbits' Lanes""",,"""3501 Leechburg Rd""",Pittsburgh,PA,15239,40.505590000000005,-79.76346,4.0,4,1,bowling
85095,EXF-imcOSptiuzlirPjljA,"""Oya Sushi & Korean Grill""",,"""325 Mt Lebanon Blvd""",Pittsburgh,PA,15234,40.3694951,-80.0350699,4.0,51,1,restaurants
85103,LDIl863KlzNr8hmBXupkdg,"""From Italy""",,"""1115 Lincoln Ave""",Springdale,PA,15144,40.542943,-79.7722321,4.0,8,1,pizza
85106,I9Hzni6j2MJlBLXPtg-cCQ,"""Starbucks""",,"""400 Penn Center Blvd, Ste 401""",Pittsburgh,PA,15235,40.4280557,-79.8118976,3.5,7,1,food
85162,Alt9qIJYYArCBkGXeb2ZLA,"""Cabaret At Theater Square""",Downtown,"""655 Penn Ave""",Pittsburgh,PA,15222,40.443205400000004,-80.0010347,4.0,31,1,arts & entertainment
